DATAATUAL|CREDOR|TIPO DE COMUNICACAO|NUMERO DO PROCESSO|JUIZO|COMARCA|DATA DE ABERTURA DO PROCESSO|RECUPERANDA/FALIDA/INSOLVENTE|CNPJ|LOGRADOURO|NUMERO|BAIRRO|CIDADE|ESTADO|CEP|NATUREZA|VALOR|CLASSIFICACAO|REGISTRADO|CEP_CREDOR|LOGRADOURO_CREDOR|NUMERO_CREDOR|COMPLEMENTO_CREDOR|BAIRRO_CREDOR|CIDADE_CREDOR|ESTADO_CREDOR|ETIQUETA
04/07/2023|               RODOBACH TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 9.358,67|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00113|88830000|AV INOCENTE PAGNAN|1375||IBIRAPUERA|MORRO DA FUMAÇA|SC|YA063638633BR
04/07/2023| INDUSTRIAL DE EMBALAGENS URUSSANGA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 10.645,80|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00066|88840000|ROD GENEZIO MAZON|S/N||SAO PEDRO|Urussanga|SC|YA063638647BR
04/07/2023|          WILLIAN DOS SANTOS DE OLIVEIRA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.201,45|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00010|88845000|Rua Elias Rosso|57||Guanabara|Criciúma|SC|YA063638655BR
04/07/2023|                       ALEXANDRE FRASSON|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 2.109,60|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00019|88845000|RUA ASSIS DE SOUZA BRASIL|800||RIO COMPRUDENTE|SAPUCAIA DO SUL|SC|YA063638664BR
04/07/2023|    COCAL SHOP LOJA DE CONVENIENCIA LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 557,44|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00037|88845000|ROD MAXIMILIANO GAIDZINSKI|450||CENTRO|SAPUCAIA DO SUL|SC|YA063638678BR
04/07/2023|         DC INDUSTRIA DE USINAGEM EIRELI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.770,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00043|88845000|R ASSIS DE SOUZA BRASIL|401||AREA INDUSTRIAL II|SAPUCAIA DO SUL|SC|YA063638681BR
04/07/2023|                 POSTO COCAL DO SUL LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 10.984,75|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00098|88845000|ROD MAXIMILIANO GAIDZINSKI|462||CENTRO|Cocal do Sul|SC|YA063638695BR
04/07/2023|    PREFEITURA MUNICIPAL DE COCAL DO SUL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.609,48|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00100|88845000|AV. POLIDORO SANTIAGO|519||CENTRO|SAPUCAIA DO SUL|SC|YA063638704BR
04/07/2023|                          RAFAEL MARAGNO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 112,01|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00106|88845000|RUA ASSIS DE SOUZA BRASIL|700||AREA INDUSTRIAL|SAPUCAIA DO SUL|SC|YA063638718BR
04/07/2023|     ROSGUIAR MANUTENCAO DE EQUIPAMENTOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.648,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00114|88845000|R IDA SMANIA|347||AREA INDUSTRIAL II|SAPUCAIA DO SUL|SC|YA063638721BR
04/07/2023|                                   SAMAE|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 720,53|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00117|88845000|RUA LISBOA|520||JD BELA VISTA|SAPUCAIA DO SUL|SC|YA063638735BR
04/07/2023|SILVESTRI INDUSTRIA E COMERCIO DE EMBALA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 3.042,06|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00121|88845000|AV. ROBERTO GALLI|1444||AREA INDUSTRIAL|SAPUCAIA DO SUL|SC|YA063638749BR
04/07/2023|           SILVIA MARIA LOPES DOS PASSOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.490,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00122|88845000|AV FERNANDO FURLAN|315||JD ELIZABETH|SAPUCAIA DO SUL|SC|YA063638752BR
04/07/2023|                            BANCO SOFISA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 311.980,03|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00024|88880000|RUA CORONEL PEDRO BENEDET|190||CENTRO|Criciúma|SC|YA063638766BR
04/07/2023|                    QUIMICA MARAGNO LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.894,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00104|88930000|R ANGELO ANDREA SCARABELOT|352||CENTRO|Turvo|SC|YA063638770BR
04/07/2023|     UNICA SECURITIZADORA DE CREDITO S A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 728.088,33|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00139|89160149|ALAMENDA ARISTILIANO RAMOS|105|s 15|CENTRO|Rio do Sul|SC|YA063638783BR
04/07/2023|            BARCELONA SECURITIZADORA S/A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 452.300,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00026|89201001|Rua do Principe|777||CENTRO|Joinville|SC|YA063638797BR
04/07/2023|OPHIR CAPITAL SECURITIZADORA DE CREDITOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 562.488,88|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00095|89203085|RUA EXPEDICIONARIO HOLZ|500|SL 1703|ATIRADORES|Joinville|SC|YA063638806BR
04/07/2023|        VERTEC SERVICOS INDUSTRIAIS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 2.957,50|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00143|89219522|R DONA FRANCISCA|8300||ZONA INDUSTRIAL NORTE|Joinville|SC|YA063638810BR
04/07/2023|               ACEVILLE TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 2.628,69|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00014|89237007|RUA SERVIDAO MIGUEL ANGELO|113||VILA NOVA|Joinville|SC|YA063638823BR
04/07/2023|OPERA  CAPITAL SECURITIZADORA DE CREDITO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 136.170,69|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00094|89251590|JOAO PICOLLI|322||CENTRO|Jaraguá do Sul|SC|YA063638837BR
04/07/2023|                  WD SERVICOS E PRODUTOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 675,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00145|89257168|R EXPEDICIONARIO ANTONIO CARLOS|798||NOVA BRASILIA|Jaraguá do Sul|SC|YA063638845BR
04/07/2023|  DISTRIBUIDORA DE COMBUSTIVEIS PASINATO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.545,70|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00047|89613000|ROD BR 282 KM 370|222||DISTRITO INDUSTRIAL|ERVAL VELHO|SC|YA063638854BR
04/07/2023|   EDEMAR RUSSI E CIA LTDA POSTO RUSSI 8|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 2.190,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00050|89694000|ROD BR 282 KM 491|611||ANTONIOLLI|Faxinal dos Guedes|SC|YA063638868BR
04/07/2023|              TRANSPORTADORA FABRIS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 2.649,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00131|89805170|RUA DOM JOAQUIM DOMINGUES DE OLIVEIRA|135||PASSOS DOS FORTES|Chapecó |SC|YA063638871BR
04/07/2023|    ALCAPLAS INDUSTRIA DE PLASTICOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 14.647,24|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00016|89820000|RUA ANTONIO F MULINARI|680||N. SENHORA DE LURDES|Xanxerê|SC|YA063638885BR
04/07/2023|    VEDAMASTER SOLUCOES EM VEDACOES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 2.152,50|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00142|90240600|AV PARANA|847||NAVEGANTES|Porto Alegre|RS|YA063638899BR
04/07/2023|                SEJA SECURITIZADORA  S A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 1.324.191,06|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00119|90430090|RUA DONA LAURA|320|SALA 401|RIO BRANCO|Porto Alegre|RS|YA063638908BR
04/07/2023|         MACHADO SHULTZ E HECK ADVOGADOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 63.750,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00077|90560002|AV CRISTOVAO COLOMBO|2948|SALA 701, HIG|HIGIENOPOLIS|Porto Alegre|RS|YA063638911BR
04/07/2023|                               GRUPO RDF|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 55.200,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00063|91330000|AVDR. NILO PECANHA|1851|6 ANDAR|CENTRO|Porto Alegre|RS|YA063638925BR
04/07/2023|                MODULAR TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 3.950,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00089|92030138|AV SANTOS FERREIRA|3500||ESTANCIA VELHO|Canoas|RS|YA063638939BR
04/07/2023|COOPERATIVA DE TRANSPORTE DE PRODUTOS LI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 389.506,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00040|95580000|R JOSE LUIZ MAGGI|19||SANTA RITA|TRES CACHOEIRAS|RS|YA063638942BR
04/07/2023|  REFINARIA DE PETROLEO RIOGRANDENSE S.A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 571,48|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00108|96202900|RUA ENG.HEITOR A. BARCELLOS|551||GETULIO VARGAS|RIO GRANDE|RS|YA063638956BR
04/07/2023|                 TRANSPORTES RODOVIA SUL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|ARARAS QUIMICA DO BRASIL LTDA|09.480.033/0001-50|Rua assis de souza brasil|700|area industrial ii|Cotia                        |SC|88845000|Contratual|R$ 17.167,04|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] ARARAS QUIMICA DO BRASIL LTDA - 00134|98785109|AV TUPARENDI|1920||VILA GLORIA|Santa Rosa|RS|YA063638960BR
